"iter","draw","step","prev_30_40","prev_40_50","prev_50_60","prev_60_70","prev_70_80","prev_80_100","inc_cancer_30_40","inc_cancer_40_50","inc_cancer_50_60","inc_cancer_60_70","inc_cancer_70_80","inc_cancer_80_100","stage_1","stage_2"
1,106,0,0.0283824484454547,0.0523052560872796,0.0811442488942832,0.117149584120348,0.157854751438927,0.20846934413993,109.550162138475,204.622002847757,333.128930254394,489.179793730798,659.934864206754,889.483682845215,0.273443008225617,0.726556991774383
1,107,0,0.14206388331344,0.183560978348562,0.223586272973743,0.258303609532358,0.290290858268731,0.321147576446023,710.476196985498,914.914227253156,1085.29782737112,1241.37363313679,1376.5312633399,1490.11825968866,0.455287213386565,0.544712786613435
1,108,0,0.096479340623708,0.140543744066611,0.186969333050053,0.23429460997345,0.278232305562481,0.325714566613361,530.733796198695,801.97968948586,1076.37383974611,1339.37634837578,1550.25461707983,1844.1352349413,0.312749644185299,0.687250355814701
1,109,0,0.031531058428994,0.0544760258484185,0.0828543383012913,0.115562924993844,0.153369883855134,0.195641275770068,204.678739360021,368.142497529151,588.120540523418,834.141281328566,1085.1592541196,1421.01079127206,0.257352404582938,0.742647595417062
1,110,0,0.162717988920155,0.223480645648049,0.280601448177464,0.335898566709202,0.3878289264945,0.445688402605905,1244.34071519324,1692.22565195005,2073.89026387496,2413.82176801829,2598.01488959091,2673.79164665421,0.27224441420482,0.72775558579518
1,111,0,0.124830864306134,0.156158445473372,0.185843629730937,0.212386523357927,0.232427735379963,0.255324627570993,608.194013370131,787.777823747569,913.9422094453,1046.52683018346,1134.26315533479,1246.18932880999,0.28620273531778,0.71379726468222
1,112,0,0.217755260976412,0.258300267485156,0.291919369724301,0.320536872523812,0.344234442877245,0.371075152410218,1368.21033643384,1614.72923307419,1797.47392205396,1897.85012388523,1929.42294290996,1920.82613888369,0.347610805929716,0.652389194070284
1,113,0,0.0567471421369965,0.0998851028935921,0.153597129732294,0.217184561548541,0.28419641062203,0.361226499780679,298.711214257565,541.035553123028,860.573951783094,1206.08530554952,1559.20151925877,1983.49200233866,0.296655473472129,0.703344526527871
1,114,0,0.085665417360968,0.13113572940213,0.180885604879998,0.233276187114861,0.284218190045231,0.338745207491203,538.89745160046,844.776690651263,1162.12921283704,1468.42045623031,1753.46100152245,2043.32082693731,0.428301522210533,0.571698477789467
1,115,0,0.0880217767831053,0.141102307259922,0.202128592411342,0.265867262249162,0.330196841094302,0.397753211818907,563.83726162315,933.567188442824,1328.77105292241,1743.3415844978,2147.14302792978,2452.19437587782,0.388082952000779,0.611917047999221
1,116,0,0.0673543839466634,0.0928504656497822,0.117204300671296,0.141608087298878,0.166181358100899,0.189527028703419,338.41839446422,476.698829046411,620.880271924014,739.706135414529,842.354418503562,988.400524270588,0.260109171873878,0.739890828126122
1,117,0,0.109306258164718,0.166067669998128,0.228187629876438,0.291654037124288,0.353472717088901,0.418485484545482,520.623619241217,822.363011465556,1150.97629695054,1431.23841645913,1733.88683140216,2005.50238321088,0.347707531610775,0.652292468389225
1,118,0,0.0831445100578429,0.0980639915875411,0.112035727176326,0.125157931423587,0.133410106275097,0.140832273039361,594.542079828401,720.469768728683,805.755381844095,899.318599389964,951.844271245037,1013.78263270448,0.317348454164979,0.682651545835021
1,119,0,0.164821204290351,0.200849855085163,0.229461376063933,0.254355460371756,0.274529142729239,0.295705021111861,1166.52495968015,1415.3179581925,1593.14135456548,1758.70471091944,1874.82546355612,1817.56976801706,0.291327824054259,0.708672175945741
1,120,0,0.10794820901066,0.147735246422696,0.188947297063606,0.225951032427445,0.261093577021929,0.295637654780113,866.2316034677,1180.12264870761,1484.020271351,1760.10015335799,1998.53072935817,2161.66738387652,0.297828817513009,0.702171182486991
1,121,0,0.110254740943202,0.13225342271074,0.153319199511742,0.170951071747796,0.183266488579194,0.197203827606837,646.57978442743,795.340801506743,900.799731914162,998.86081152619,1063.13251387438,1157.96116209409,0.296715401562187,0.703284598437813
